file_name,PDF_Component_Names,PDF_Topics
A77019-6 V16_PartB_SK_MB_Sec5_Traditional_Land_and_Resource_Use - A5A7R8,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 5 - Traditional Land and Resource Use",Land
A77019-6 V16_PartB_SK_MB_Sec5_Traditional_Land_and_Resource_Use - A5A7R8,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 5 - Traditional Land and Resource Use",Human
A77019-6 V16_PartB_SK_MB_Sec5_Traditional_Land_and_Resource_Use - A5A7R8,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 5 - Traditional Land and Resource Use",Traditional Knowledge
A77019-7 V16_PartB_SK_MB_Sec6_Employment_and_Economy - A5A7R9,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 6 - Employment and Economy",Human
A77019-8 V16_PartB_SK_MB_Sec7_Infrastructure_and_Services - A5A7S0,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 7 - Infrastructure and Services",Human
A77019-9 V16_PartB_SK_MB_Sec8_Social_and_Cultural_Well-being - A5A7S1,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 8 - Social and Cultural Well-Being",Human
A77019-10 V16_PartB_SK_MB_Sec9_Human_Health - A5A7S2,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 9 - Human Health",Human
A77019-11 V16_PartB_SK_MB_Sec10_Visual_Aesthetics - A5A7S3,"Volume 16 Socio-Economic Effects Assessment, Part B: Saskatchewan and Manitoba: Section 10 - Visual Aesthetics",Human
A77020-1 V16_PartC_ON_SecC1_Northern_ON_Contents - A5A7S5,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Table of Contents, Abbreviations",Human
A77020-2 V16_PartC_ON_SecC1_Northern_ON_Sec1_Introduction - A5A7S6,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 1 - Introduction",Human
A77020-3 V16_PartC_ON_SecC1_Northern_ON_Sec2_Human_Occupancy_and_Resource_Use - A5A7S7,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 2 - Human Occupancy and Resource Use",Human
A77020-4 V16_PartC_ON_SecC1_Northern_ON_Sec3_Heritage_Resources - A5A7S8,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 3 - Heritage Resources",Human
A77020-5 V16_PartC_ON_SecC1_Northern_ON_Sec4_Palaeontological_Resources - A5A7S9,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 4 - Palaeontological Resources",Human
A77020-6 V16_PartC_ON_SecC1_Northern_ON_Sec5_Traditional_Land_and_Resource_Use - A5A7T0,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 5 - Traditional Land and Resource Use",Land
A77020-6 V16_PartC_ON_SecC1_Northern_ON_Sec5_Traditional_Land_and_Resource_Use - A5A7T0,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 5 - Traditional Land and Resource Use",Human
A77020-6 V16_PartC_ON_SecC1_Northern_ON_Sec5_Traditional_Land_and_Resource_Use - A5A7T0,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 5 - Traditional Land and Resource Use",Traditional Knowledge
A77020-7 V16_PartC_ON_SecC1_Northern_ON_Sec6_Employment_and_Economy - A5A7T1,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 6 - Employment and Economy",Human
A77020-8 V16_PartC_ON_SecC1_Northern_ON_Sec7_Infrastructure_and_Services - A5A7T2,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 7 - Infrastructure and Services",Human
A77020-9 V16_PartC_ON_SecC1_Northern_ON_Sec8_Social_and_Cultural_Well-being - A5A7T3,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 8 - Social and Cultural Well-Being",Human
A77020-10 V16_PartC_ON_SecC1_Northern_ON_Sec9_Human_Health - A5A7T4,"Volume 16 Socio-Economic Effects Assessment, Part C1: Northern Ontario: Section 9 - Human Health",Human
A77021-1 V16_PartC_ON_SecC2_ON_East_Contents - A5A7T6,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Table of Contents, Abbreviations",Human
A77021-2 V16_PartC_ON_SecC2_ON_East_Sec1_Introduction - A5A7T7,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 1 - Introduction",Human
A77021-3 V16_PartC_ON_SecC2_ON_East_Sec2_Human_Occupancy_and_Resource_Use - A5A7T8,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 2 - Human Occupancy and Resource Use",Human
A77021-4 V16_PartC_ON_SecC2_ON_East_Sec3_Heritage_Resources - A5A7T9,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 3 - Heritage Resources",Human
A77021-5 V16_PartC_ON_SecC2_ON_East_Sec4_Palaeontological_Resources - A5A7U0,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 4 - Palaeontological Resources",Human
A77021-6 V16_PartC_ON_SecC2_ON_East_Sec5_Traditional_Land_and_Resource_Use - A5A7U1,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 5 - Traditional Land and Resource Use",Land
A77021-6 V16_PartC_ON_SecC2_ON_East_Sec5_Traditional_Land_and_Resource_Use - A5A7U1,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 5 - Traditional Land and Resource Use",Human
A77021-6 V16_PartC_ON_SecC2_ON_East_Sec5_Traditional_Land_and_Resource_Use - A5A7U1,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 5 - Traditional Land and Resource Use",Traditional Knowledge
A77021-7 V16_PartC_ON_SecC2_ON_East_Sec6_Employment_and_Economy - A5A7U2,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 6 - Employment and Economy",Human
A77021-8 V16_PartC_ON_SecC2_ON_East_Sec7_Infrastructure_and_Services - A5A7U3,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 7 - Infrastructure and Services",Human
A77021-9 V16_PartC_ON_SecC2_ON_East_Sec8_Social_and_Cultural_Well-being - A5A7U4,"Volume 16 Socio-Economic Effects Assessment, Part C2: Ontario East: Section 8 - Social and Cultural Well-Being",Human
A77023-1 V16_PartD_QC_Contents - A5A7U8,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Table of Contents, Abbreviations",Human
A77023-2 V16_PartD_QC_Sec1_Introduction - A5A7U9,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 1 - Introduction",Human
A77023-3 V16_PartD_QC_Sec2_Human_Occupancy_and_Resource_Use_1of2 - A5A7V0,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 2 - Human Occupancy and Resource Use",Human
A77023-4 V16_PartD_QC_Sec2_Human_Occupancy_and_Resource_Use_2of2 - A5A7V1,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 2 - Human Occupancy and Resource Use",Human
A77023-5 V16_PartD_QC_Sec3_Heritage_Resources - A5A7V2,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 3 - Heritage Resources",Human
A77023-6 V16_PartD_QC_Sec4_Palaeontological_Resources - A5A7V3,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 4 - Palaeontological Resources",Human
A77023-7 V16_PartD_QC_Sec5_Traditional_Land_and_Resource_Use - A5A7V4,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 5 - Traditional Land and Resource Use",Land
A77023-7 V16_PartD_QC_Sec5_Traditional_Land_and_Resource_Use - A5A7V4,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 5 - Traditional Land and Resource Use",Human
A77023-7 V16_PartD_QC_Sec5_Traditional_Land_and_Resource_Use - A5A7V4,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 5 - Traditional Land and Resource Use",Traditional Knowledge
A77023-8 V16_PartD_QC_Sec6_Employment_and_Economy - A5A7V5,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 6 - Employment and Economy",Human
A77023-9 V16_PartD_QC_Sec7_Infrastructure_and_Services - A5A7V6,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 7 - Infrastructure and Services",Human
A77023-10 V16_PartD_QC_Sec8_Social_and_Cultural_Well-being - A5A7V7,"Volume 16 Socio-Economic Effects Assessment, Part D: Quebec: Section 8 - Social and Cultural Well-Being",Human
A77024-1 V16_PartE_NB_Contents - A5A7V9,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Table of Contents, Abbreviations",Human
A77024-2 V16_PartE_NB_Sec1_Introduction - A5A7W0,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 1 - Introduction",Human
A77024-3 V16_PartE_NB_Sec2_Human_Occupancy_and_Resource_Use - A5A7W1,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 2 - Human Occupancy and Resource Use",Human
A77024-4 V16_PartE_NB_Sec3_Heritage_Resources - A5A7W2,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 3 - Heritage Resources",Human
A77024-5 V16_PartE_NB_Sec4_Palaeontological_Resources - A5A7W3,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 4 - Palaeontological Resources",Human
A77024-6 V16_PartE_NB_Sec5_Traditional_Land_and_Resource_Use - A5A7W4,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 5 - Traditional Land and Resource Use",Land
A77024-6 V16_PartE_NB_Sec5_Traditional_Land_and_Resource_Use - A5A7W4,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 5 - Traditional Land and Resource Use",Human
A77024-6 V16_PartE_NB_Sec5_Traditional_Land_and_Resource_Use - A5A7W4,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 5 - Traditional Land and Resource Use",Traditional Knowledge
A77024-7 V16_PartE_NB_Sec6_Employment_and_Economy - A5A7W5,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 6 - Employment and Economy",Human
A77024-8 V16_PartE_NB_Sec7_Infrastructure_and_Services - A5A7W6,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 7 - Infrastructure and Services",Human
A77024-9 V16_PartE_NB_Sec8_Social_and_Cultural_Well-being - A5A7W7,"Volume 16 Socio-Economic Effects Assessment, Part E: New Brunswick: Section 8 - Social and Cultural Well-Being",Human
A77025-1 V17_Preface - A5A7W9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Preface",Water
A77025-1 V17_Preface - A5A7W9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Preface",Wildlife
A77025-1 V17_Preface - A5A7W9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Preface",Human
A77025-2 V17_PartA_Contents_Marine_Terminal_Complex - A5A7X0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Table of Contents, Abbreviations",Water
A77025-2 V17_PartA_Contents_Marine_Terminal_Complex - A5A7X0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Table of Contents, Abbreviations",Wildlife
A77025-2 V17_PartA_Contents_Marine_Terminal_Complex - A5A7X0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Table of Contents, Abbreviations",Human
A77025-3 V17_PartA_Sec1_Marine_Terminal_Complex_Introduction - A5A7X1,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 1 - Introduction",Water
A77025-3 V17_PartA_Sec1_Marine_Terminal_Complex_Introduction - A5A7X1,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 1 - Introduction",Wildlife
A77025-3 V17_PartA_Sec1_Marine_Terminal_Complex_Introduction - A5A7X1,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 1 - Introduction",Human
A77025-4 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_1of3 - A5A7X2,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Air
A77025-4 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_1of3 - A5A7X2,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Water
A77025-4 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_1of3 - A5A7X2,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Wildlife
A77025-4 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_1of3 - A5A7X2,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Human
A77025-5 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_2of3 - A5A7X3,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Air
A77025-5 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_2of3 - A5A7X3,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Water
A77025-5 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_2of3 - A5A7X3,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Wildlife
A77025-5 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_2of3 - A5A7X3,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Human
A77025-6 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_3of3 - A5A7X4,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Air
A77025-6 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_3of3 - A5A7X4,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Water
A77025-6 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_3of3 - A5A7X4,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Wildlife
A77025-6 V17_PartA_Sec2_Marine_Terminal_Atmospheric_Environment_3of3 - A5A7X4,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 2 - Atmospheric Environment",Human
A77025-7 V17_PartA_Sec3_Marine_Terminal_Acoustic_Environment - A5A7X5,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 3 - Acoustic Environment",Water
A77025-7 V17_PartA_Sec3_Marine_Terminal_Acoustic_Environment - A5A7X5,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 3 - Acoustic Environment",Wildlife
A77025-7 V17_PartA_Sec3_Marine_Terminal_Acoustic_Environment - A5A7X5,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 3 - Acoustic Environment",Human
A77025-8 V17_PartA_Sec4_Marine_Terminal_Surface_Water_Resources - A5A7X6,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 4 - Surface Water Resources",Water
A77025-8 V17_PartA_Sec4_Marine_Terminal_Surface_Water_Resources - A5A7X6,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 4 - Surface Water Resources",Wildlife
A77025-8 V17_PartA_Sec4_Marine_Terminal_Surface_Water_Resources - A5A7X6,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 4 - Surface Water Resources",Human
A77025-9 V17_PartA_Sec5_Marine_Terminal_Groundwater_Resources - A5A7X7,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 5 - Groundwater Resources",Land
A77025-9 V17_PartA_Sec5_Marine_Terminal_Groundwater_Resources - A5A7X7,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 5 - Groundwater Resources",Water
A77025-9 V17_PartA_Sec5_Marine_Terminal_Groundwater_Resources - A5A7X7,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 5 - Groundwater Resources",Wildlife
A77025-9 V17_PartA_Sec5_Marine_Terminal_Groundwater_Resources - A5A7X7,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 5 - Groundwater Resources",Human
A77025-10 V17_PartA_Sec6_Marine_Terminal_Freshwater_Fish_and_Fish_Habitat - A5A7X8,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 6 - Freshwater Fish and Fish Habitat",Water
A77025-10 V17_PartA_Sec6_Marine_Terminal_Freshwater_Fish_and_Fish_Habitat - A5A7X8,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 6 - Freshwater Fish and Fish Habitat",Wildlife
A77025-10 V17_PartA_Sec6_Marine_Terminal_Freshwater_Fish_and_Fish_Habitat - A5A7X8,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 6 - Freshwater Fish and Fish Habitat",Human
A77025-11 V17_PartA_Sec7_Marine_Terminal_Soils_and_Terrain - A5A7X9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 7 - Soils and Terrain",Land
A77025-11 V17_PartA_Sec7_Marine_Terminal_Soils_and_Terrain - A5A7X9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 7 - Soils and Terrain",Water
A77025-11 V17_PartA_Sec7_Marine_Terminal_Soils_and_Terrain - A5A7X9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 7 - Soils and Terrain",Wildlife
A77025-11 V17_PartA_Sec7_Marine_Terminal_Soils_and_Terrain - A5A7X9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 7 - Soils and Terrain",Vegetation
A77025-11 V17_PartA_Sec7_Marine_Terminal_Soils_and_Terrain - A5A7X9,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 7 - Soils and Terrain",Human
A77025-12 V17_PartA_Sec8_Marine_Terminal_Vegetation_and_Wetlands - A5A7Y0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 8 - Vegetation and Wetlands",Land
A77025-12 V17_PartA_Sec8_Marine_Terminal_Vegetation_and_Wetlands - A5A7Y0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 8 - Vegetation and Wetlands",Water
A77025-12 V17_PartA_Sec8_Marine_Terminal_Vegetation_and_Wetlands - A5A7Y0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 8 - Vegetation and Wetlands",Wildlife
A77025-12 V17_PartA_Sec8_Marine_Terminal_Vegetation_and_Wetlands - A5A7Y0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 8 - Vegetation and Wetlands",Vegetation
A77025-12 V17_PartA_Sec8_Marine_Terminal_Vegetation_and_Wetlands - A5A7Y0,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 8 - Vegetation and Wetlands",Human
A77025-13 V17_PartA_Sec9_Marine_Terminal_Wildlife_and_Wildlife_Habitat - A5A7Y1,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 9 - Wildlife and Wildlife Habitat",Water
A77025-13 V17_PartA_Sec9_Marine_Terminal_Wildlife_and_Wildlife_Habitat - A5A7Y1,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 9 - Wildlife and Wildlife Habitat",Wildlife
A77025-13 V17_PartA_Sec9_Marine_Terminal_Wildlife_and_Wildlife_Habitat - A5A7Y1,"Volume 17 Biophysical and Socio-Economic Effects Assessment, Part A: Marine Terminal Complex: Section 9 - Wildlife and Wildlife Habitat",Human
